tripID_,deviceID_,acceleration_mean,acceleration_std,gps_speed_max,gps_speed_mean,gps_speed_std,battery_mean,rpm_mean,rpm_max,speed_mean,tPos_mean,hard_brake_mean,high_speed_mean,high_throttle_mean,aggressive_acceleration_mean,inefficient_driving_mean,excessive_idling_mean,fuel_efficiency_mean,PCA1,PCA2,cluster
757,45,-7.25,11.028287914647416,0.9,0.033823529411764704,0.16355225931687967,0.0,0.0,0.0,0.0,0.0,0.39705882352941174,0.0,0.0,0.0,0.0,1.0,0.0,-3.234785916644012,0.8535411088579514,1
757,53,0.0,1.596340462452375,40.4,9.203259452411995,7.503833820066663,0.0,860.4442633637549,1693.75,15.40677966101695,6.1584477337219115,0.02998696219035202,0.0,0.0,0.02216427640156454,0.0,0.34159061277705344,0.0,0.1164554706011509,-0.8585329474468715,1
758,43,-5.174311926605505,12.730718199094813,11.0,0.21009174311926604,1.3285988828481181,0.6600917431192661,59.96330275229358,1432.0,0.0,0.8814534988307251,0.1559633027522936,0.0,0.0,0.0,0.0,0.944954128440367,0.0587062948526194,-2.689353764535104,0.03150279596575904,1
758,45,-1.4666666666666666,3.8531606308129502,0.6,0.008,0.06928203230275509,0.0,0.0,0.0,0.0,0.0,0.14666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,-3.221823069231829,-0.535107449189842,1
758,53,0.0,2.0389690640031803,33.3,13.601152542372882,9.011153500461099,0.0,1116.7315254237287,2043.0,24.301016949152544,9.19056164838817,0.04271186440677966,0.0,0.0,0.03932203389830508,0.0,0.24067796610169492,0.0,0.9071344473513937,-0.5848397995404234,0
759,43,2.9001280409731116,12.531816431009021,35.3,13.188220230473751,9.000356946349005,13.10950704225352,1399.5236875800256,2823.0,25.819462227912933,17.68773066204715,0.14596670934699105,0.0,0.0,0.23047375160051217,0.0,0.0,2.422733173298148,2.640032718396119,1.5547784425570077,0
759,53,0.0,1.3625724837911943,34.6,7.616384180790961,7.683951353998618,0.0,732.9580979284369,1760.5,10.91713747645951,4.757579114508327,0.02448210922787194,0.0,0.0,0.018832391713747645,0.0,0.4218455743879473,0.0,-0.34934239174191467,-0.9625388431528982,1
760,43,-0.4765279007971656,3.8013188255225674,36.3,12.91806908768822,10.466276110918075,12.098250664304693,1243.5146147032772,2680.0,22.864481842338353,15.879747824727765,0.07617360496014172,0.0,0.0,0.018600531443755536,0.0,0.06554472984942426,1.4449769186805248,1.6915515588014078,1.0133109177515025,0
760,45,-11.518518518518519,18.659522442382542,0.2,0.0049382716049382715,0.031229931827900438,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,-3.2124205102808654,1.1560936888967788,1
760,53,0.0,1.129908605064115,20.8,5.89908256880734,6.18612380616358,0.0,791.0799885321101,1616.75,9.672018348623853,2.8125562151466093,0.016055045871559634,0.0,0.0,0.013761467889908258,0.0,0.5389908256880734,0.0,-0.907716335254363,-0.9769472267691275,1
